   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.69522   0.09774   0.10997   0.00252   0.09224   0.00000   0.00000   0.00231   1.00000
   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   1.00000   0.01238   0.00963   0.00680   0.45393   0.47566   0.00000   0.00000   0.04160   5.00000
   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00961   0.05841   0.75591   0.00643   0.00000   0.00000   0.13458   0.03506   3.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.64327   0.02576   0.19158   0.01566   0.00000   0.12281   0.00009   0.00084   1.00000
   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.84830   0.02073   0.12414   0.00633   0.00000   0.00000   0.00042   0.00007   1.00000
   0.00000   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.02274   0.02389   0.00213   0.02701   0.00000   0.00000   0.92423   8.00000
   0.00000   1.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.19576   0.17908   0.00153   0.00000   0.00000   0.50273   0.12089   7.00000
   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.22868   0.72787   0.01214   0.00180   0.00000   0.00000   0.02033   0.00918   2.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.05697   0.63688   0.05973   0.06423   0.00000   0.00000   0.14928   0.03292   2.00000
   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.84830   0.02073   0.12414   0.00633   0.00000   0.00000   0.00042   0.00007   1.00000
   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.01605   0.13664   0.00562   0.00000   0.00000   0.38543   0.45626   8.00000
   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.01359   0.82530   0.00194   0.00031   0.10072   0.00000   0.00000   0.05814   2.00000
   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.25012   0.01060   0.59087   0.14467   0.00000   0.00000   0.00203   0.00171   3.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.94927   0.02191   0.01751   0.00030   0.00000   0.01098   0.00001   0.00002   1.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00131   0.00014   0.00158   0.00123   0.00000   0.00000   0.99574   8.00000
   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00247   0.09553   0.36878   0.01122   0.00000   0.00000   0.52200   8.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00131   0.00014   0.00158   0.00123   0.00000   0.00000   0.99574   8.00000
   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00247   0.09553   0.36878   0.01122   0.00000   0.00000   0.52200   8.00000
   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.22013   0.05070   0.07086   0.00260   0.64457   0.00000   0.00000   0.01113   5.00000
   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.77742   0.01711   0.09470   0.03138   0.07896   0.00000   0.00000   0.00042   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.15928   0.00200   0.00072   0.00000   0.00000   0.46630   0.37170   7.00000
   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.40744   0.04025   0.00149   0.45881   0.00000   0.00000   0.09201   5.00000
   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.49615   0.25700   0.23467   0.00201   0.00000   0.00849   0.00097   0.00071   1.00000
   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.06404   0.05181   0.40708   0.10854   0.32188   0.00000   0.00000   0.04664   3.00000
   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.01381   0.01314   0.83664   0.10287   0.00000   0.00000   0.02526   0.00827   3.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00735   0.00086   0.00148   0.00000   0.00000   0.20112   0.78920   8.00000
   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.25081   0.10629   0.00108   0.00500   0.63482   0.00000   0.00000   0.00201   5.00000
   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.19415   0.00148   0.01666   0.10832   0.00000   0.00000   0.67939   8.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   0.00001   0.46433   0.24410   0.02011   0.00000   0.25414   0.00181   0.01550   2.00000
   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00249   0.00116   0.37280   0.11483   0.00000   0.00000   0.50873   8.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00469   0.09091   0.07934   0.40949   0.00000   0.00000   0.19926   0.21632   4.00000
   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.22457   0.00035   0.00027   0.02562   0.00000   0.00000   0.74919   8.00000
   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.84830   0.02073   0.12414   0.00633   0.00000   0.00000   0.00042   0.00007   1.00000
   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.84830   0.02073   0.12414   0.00633   0.00000   0.00000   0.00042   0.00007   1.00000
   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00582   0.00041   0.02230   0.03426   0.00000   0.00000   0.93721   8.00000
   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00850   0.35605   0.21165   0.00000   0.00000   0.17033   0.25347   3.00000
   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00582   0.00041   0.02230   0.03426   0.00000   0.00000   0.93721   8.00000
   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.47386   0.05349   0.00099   0.05332   0.00000   0.00000   0.41834   2.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00131   0.00014   0.00158   0.00123   0.00000   0.00000   0.99574   8.00000
   1.00000   0.00000   1.00000   0.00000   1.00000   0.00000   1.00000   0.01987   0.01461   0.00138   0.03068   0.92075   0.00000   0.00000   0.01271   5.00000
   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00468   0.03684   0.00984   0.00436   0.00000   0.00000   0.94428   8.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.94927   0.02191   0.01751   0.00030   0.00000   0.01098   0.00001   0.00002   1.00000
   0.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.14765   0.03601   0.37703   0.04146   0.35862   0.00000   0.00000   0.03923   3.00000
   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.53983   0.25406   0.00278   0.00199   0.00000   0.20055   0.00011   0.00068   1.00000
   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.25012   0.01060   0.59087   0.14467   0.00000   0.00000   0.00203   0.00171   3.00000
   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.00170   0.17923   0.00392   0.00304   0.23084   0.00000   0.00000   0.58126   8.00000
   0.00000   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.04306   0.00067   0.00039   0.00000   0.00243   0.02158   0.93187   8.00000
   1.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00249   0.00116   0.37280   0.11483   0.00000   0.00000   0.50873   8.00000
   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.86177   0.01791   0.01323   0.00146   0.10553   0.00000   0.00000   0.00009   1.00000
   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.84793   0.12504   0.02031   0.00002   0.00000   0.00656   0.00006   0.00008   1.00000
   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.49615   0.25700   0.23467   0.00201   0.00000   0.00849   0.00097   0.00071   1.00000
   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.69522   0.09774   0.10997   0.00252   0.09224   0.00000   0.00000   0.00231   1.00000
   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.01381   0.01314   0.83664   0.10287   0.00000   0.00000   0.02526   0.00827   3.00000
   1.00000   0.00000   0.00000   1.00000   1.00000   1.00000   0.00000   0.00000   0.06264   0.22809   0.36537   0.27026   0.00000   0.00000   0.07365   4.00000
   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.49615   0.25700   0.23467   0.00201   0.00000   0.00849   0.00097   0.00071   1.00000
   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.49615   0.25700   0.23467   0.00201   0.00000   0.00849   0.00097   0.00071   1.00000
   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00112   0.00060   0.09645   0.00517   0.00000   0.00000   0.89666   8.00000
   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00247   0.09553   0.36878   0.01122   0.00000   0.00000   0.52200   8.00000
   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.53983   0.25406   0.00278   0.00199   0.00000   0.20055   0.00011   0.00068   1.00000
   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.01907   0.00024   0.00179   0.22977   0.00000   0.00000   0.74913   8.00000
   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   1.00000   0.01422   0.06675   0.00128   0.00197   0.86040   0.00000   0.00000   0.05538   5.00000
   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.25081   0.10629   0.00108   0.00500   0.63482   0.00000   0.00000   0.00201   5.00000
   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00959   0.05246   0.62763   0.03466   0.05221   0.00000   0.00000   0.22346   3.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00660   0.00379   0.09460   0.00000   0.00000   0.15086   0.74414   8.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.94927   0.02191   0.01751   0.00030   0.00000   0.01098   0.00001   0.00002   1.00000
   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   0.33349   0.00045   0.00070   0.38075   0.00000   0.00000   0.28460   5.00000
   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.86177   0.01791   0.01323   0.00146   0.10553   0.00000   0.00000   0.00009   1.00000
   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.86177   0.01791   0.01323   0.00146   0.10553   0.00000   0.00000   0.00009   1.00000
   0.00000   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.69522   0.09774   0.10997   0.00252   0.09224   0.00000   0.00000   0.00231   1.00000
   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00642   0.00009   0.00035   0.00773   0.00000   0.00000   0.98542   8.00000
   1.00000   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   0.12446   0.00475   0.24476   0.38919   0.23142   0.00000   0.00000   0.00543   4.00000
   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00582   0.00041   0.02230   0.03426   0.00000   0.00000   0.93721   8.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.94927   0.02191   0.01751   0.00030   0.00000   0.01098   0.00001   0.00002   1.00000
   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.84830   0.02073   0.12414   0.00633   0.00000   0.00000   0.00042   0.00007   1.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.64327   0.02576   0.19158   0.01566   0.00000   0.12281   0.00009   0.00084   1.00000
   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.23414   0.70395   0.00157   0.00008   0.00000   0.05812   0.00036   0.00179   2.00000
   0.00000   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.20379   0.60721   0.10419   0.00040   0.07309   0.00000   0.00000   0.01132   2.00000
   0.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.20167   0.66732   0.12386   0.00007   0.00000   0.00231   0.00301   0.00175   2.00000
   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.01737   0.00873   0.43370   0.00000   0.00000   0.03946   0.50074   8.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.94927   0.02191   0.01751   0.00030   0.00000   0.01098   0.00001   0.00002   1.00000
   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00247   0.09553   0.36878   0.01122   0.00000   0.00000   0.52200   8.00000
   0.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.23414   0.70395   0.00157   0.00008   0.00000   0.05812   0.00036   0.00179   2.00000
   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.74011   0.11555   0.14063   0.00050   0.00000   0.00000   0.00283   0.00039   1.00000
   0.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.22457   0.00035   0.00027   0.02562   0.00000   0.00000   0.74919   8.00000
   1.00000   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.09732   0.08744   0.74308   0.03051   0.00000   0.02748   0.00308   0.01109   3.00000
   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.01381   0.01314   0.83664   0.10287   0.00000   0.00000   0.02526   0.00827   3.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00660   0.00379   0.09460   0.00000   0.00000   0.15086   0.74414   8.00000
   0.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.03159   0.00323   0.01109   0.00000   0.00000   0.08600   0.86810   8.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00131   0.00014   0.00158   0.00123   0.00000   0.00000   0.99574   8.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.64327   0.02576   0.19158   0.01566   0.00000   0.12281   0.00009   0.00084   1.00000
   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.01907   0.00024   0.00179   0.22977   0.00000   0.00000   0.74913   8.00000
   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.86177   0.01791   0.01323   0.00146   0.10553   0.00000   0.00000   0.00009   1.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00735   0.00086   0.00148   0.00000   0.00000   0.20112   0.78920   8.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   1.00000   0.01046   0.67249   0.01185   0.00572   0.06430   0.00000   0.00000   0.23517   2.00000
   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00642   0.00009   0.00035   0.00773   0.00000   0.00000   0.98542   8.00000
   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00642   0.00009   0.00035   0.00773   0.00000   0.00000   0.98542   8.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   0.64327   0.02576   0.19158   0.01566   0.00000   0.12281   0.00009   0.00084   1.00000
   1.00000   0.00000   0.00000   1.00000   0.00000   1.00000   1.00000   0.18476   0.09123   0.57705   0.09602   0.04208   0.00000   0.00000   0.00886   3.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.05653   0.00066   0.00153   0.00505   0.00000   0.00000   0.93623   8.00000
   1.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00660   0.00379   0.09460   0.00000   0.00000   0.15086   0.74414   8.00000
   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.01605   0.13664   0.00562   0.00000   0.00000   0.38543   0.45626   8.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.94927   0.02191   0.01751   0.00030   0.00000   0.01098   0.00001   0.00002   1.00000
   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00642   0.00009   0.00035   0.00773   0.00000   0.00000   0.98542   8.00000
   1.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.61836   0.00509   0.00884   0.00000   0.03514   0.02765   0.30492   2.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.94927   0.02191   0.01751   0.00030   0.00000   0.01098   0.00001   0.00002   1.00000
   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   0.11880   0.09698   0.00989   0.03393   0.00000   0.72812   0.00039   0.01189   6.00000
   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.25081   0.10629   0.00108   0.00500   0.63482   0.00000   0.00000   0.00201   5.00000
   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.53983   0.25406   0.00278   0.00199   0.00000   0.20055   0.00011   0.00068   1.00000
   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.01428   0.96344   0.00245   0.00006   0.00000   0.00524   0.00495   0.00956   2.00000
   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.53983   0.25406   0.00278   0.00199   0.00000   0.20055   0.00011   0.00068   1.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00131   0.00014   0.00158   0.00123   0.00000   0.00000   0.99574   8.00000
   0.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   0.09027   0.47074   0.00975   0.00231   0.00000   0.36964   0.00225   0.05503   2.00000
   1.00000   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.49615   0.25700   0.23467   0.00201   0.00000   0.00849   0.00097   0.00071   1.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.94927   0.02191   0.01751   0.00030   0.00000   0.01098   0.00001   0.00002   1.00000
   0.00000   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   0.09716   0.34037   0.47333   0.00084   0.00000   0.00000   0.08387   0.00444   3.00000
   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   1.00000   0.01428   0.96344   0.00245   0.00006   0.00000   0.00524   0.00495   0.00956   2.00000
   0.00000   0.00000   1.00000   0.00000   1.00000   0.00000   1.00000   0.01422   0.06675   0.00128   0.00197   0.86040   0.00000   0.00000   0.05538   5.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.94927   0.02191   0.01751   0.00030   0.00000   0.01098   0.00001   0.00002   1.00000
   1.00000   0.00000   1.00000   0.00000   1.00000   1.00000   1.00000   0.25081   0.10629   0.00108   0.00500   0.63482   0.00000   0.00000   0.00201   5.00000
   1.00000   1.00000   0.00000   1.00000   0.00000   0.00000   1.00000   0.01381   0.01314   0.83664   0.10287   0.00000   0.00000   0.02526   0.00827   3.00000
   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.94927   0.02191   0.01751   0.00030   0.00000   0.01098   0.00001   0.00002   1.00000
   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00642   0.00009   0.00035   0.00773   0.00000   0.00000   0.98542   8.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.05653   0.00066   0.00153   0.00505   0.00000   0.00000   0.93623   8.00000
   1.00000   1.00000   1.00000   0.00000   0.00000   0.00000   1.00000   0.02288   0.41906   0.04882   0.08413   0.00000   0.20742   0.01682   0.20088   2.00000
   1.00000   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   0.84830   0.02073   0.12414   0.00633   0.00000   0.00000   0.00042   0.00007   1.00000
   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00112   0.00060   0.09645   0.00517   0.00000   0.00000   0.89666   8.00000
   0.00000   1.00000   1.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.65294   0.00109   0.00013   0.00000   0.00388   0.03499   0.30696   2.00000
   1.00000   1.00000   1.00000   0.00000   1.00000   0.00000   1.00000   0.11880   0.09698   0.00989   0.03393   0.00000   0.72812   0.00039   0.01189   6.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00131   0.00014   0.00158   0.00123   0.00000   0.00000   0.99574   8.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00131   0.00014   0.00158   0.00123   0.00000   0.00000   0.99574   8.00000
   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00482   0.00045   0.01015   0.04546   0.00000   0.00000   0.93912   8.00000
   0.00000   0.00000   0.00000   0.00000   1.00000   0.00000   0.00000   0.00000   0.00482   0.00045   0.01015   0.04546   0.00000   0.00000   0.93912   8.00000
   0.00000   1.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00735   0.00086   0.00148   0.00000   0.00000   0.20112   0.78920   8.00000
   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00000   0.00131   0.00014   0.00158   0.00123   0.00000   0.00000   0.99574   8.00000
   0.00000   1.00000   0.00000   1.00000   0.00000   1.00000   0.00000   0.00000   0.19576   0.17908   0.00153   0.00000   0.00000   0.50273   0.12089   7.00000
   1.00000   1.00000   1.00000   0.00000   1.00000   1.00000   0.00000   0.00000   0.49392   0.00356   0.01230   0.00000   0.42571   0.00220   0.06230   2.00000
   0.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.76134   0.10110   0.01518   0.00012   0.12178   0.00000   0.00000   0.00048   1.00000
   1.00000   0.00000   1.00000   1.00000   1.00000   1.00000   1.00000   0.86177   0.01791   0.01323   0.00146   0.10553   0.00000   0.00000   0.00009   1.00000
